pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado,ph_hora,ph_hashtags,ph_persona,ph_naturaleza,ph_animal,ph_text,ph_R,ph_G,ph_B,ph_WB
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @dina_litovsky | Mexico City is one of my favorite cities in the world. I love exploring its streets and numerous parks, plazas, and markets, which present an array of vignettes and glimpses into the lives of the people living in Mexico’s capital. For more images, follow me @dina_litovsky.",21765,2023-03-08,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/334453949_761522058488392_6177905157656654522_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=97SO7Pq_fDEAX-Mk4kJ&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NDA4MDY1MDI4NjA1MTQzNw%3D%3D.2-ccb7-5&oh=00_AfDUMZpKoGaFz2p2ljwrCYERR_wHjqmI_4EhAQs-GgDVtA&oe=641779FE&_nc_sid=1527a3,imagenpreubaC8-4.jpg,"Photo by National Geographic Travel on March 08, 2023. May be an image of outdoors.",8,17,[],0,0,0,0,1,0,0,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Read the full story at the link in bio.

The Upper Midwest once teemed with fiery geologic activity. You can still see traces of it in cascading waterfalls, red sandstone sea caves, and towering cliffs.

Photograph by David Guttenfelder @dguttenfelder",28580,2023-03-07,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333475946_669133694987526_8093011688320003827_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cbZT1F2n3JYAX8s0uQg&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1MzUxMTUxNTgxMzg0ODUxNA%3D%3D.2-ccb7-5&oh=00_AfBJCFvs0KTWDxmnh4rezO5hxYTHogl3BIpznByjQ95Z3g&oe=64174C52&_nc_sid=1527a3,imagenpreubaC9-1.jpg,"Photo shared by National Geographic Travel on March 07, 2023 tagging @natgeoadventure. May be an image of text that says 'Lake Superior is home to a billion-year-old volcanic mystery. Explore it yourself.'.",9,22,[],0,0,0,1,1,0,0,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @rubensalgadoescudero | A man walks on Jomo Kenyatta Beach after evening prayers in Mombasa, Kenya’s largest coastal city and the second largest city in the country. The city has a strong Arab influence, with more than 450,000 Muslims and a great number of mosques. Follow me @rubensalgadoescudero to see the world through my lens.",21876,2023-03-07,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333456008_1369320213860633_2931619162077114447_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=uxxm4_Ks3H0AX_l2kYw&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1MzM1NTg5MTkyNzU2ODE2MQ%3D%3D.2-ccb7-5&oh=00_AfAu5OKrmE_zfXIIKEsCpB6MJo0phCYO8Ez6R-gWRAWmFw&oe=641648A4&_nc_sid=1527a3,imagenpreubaC10-1.jpg,"Photo by National Geographic Travel on March 07, 2023. May be an image of 1 person, body of water and nature.",10,17,[],1,1,0,0,1,0,0,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @jessicasample | A floating art installation in the courtyard of the Centro Cultural San Pablo in Oaxaca, Mexico.",47241,2023-03-06,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334190822_148397758118448_189008892190455407_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=UJy1y_KOLGQAX-v1B86&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1Mjc4MjA4ODQ4MzU3ODkxMA%3D%3D.2-ccb7-5&oh=00_AfAAwJoxxd7EafgdtEFPS0PB3aQxzInTf1YicSJqjd9p0A&oe=6416819E&_nc_sid=1527a3,imagenpreubaC11-1.jpg,"Photo by National Geographic Travel on March 06, 2023. May be an image of body of water.",11,22,[],0,1,0,0,1,0,0,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @MichaelGeorge | In November, the sunsets in Antarctica last for hours and hours. Typically from around 9 p.m. to 1 a.m., you’ll experience some form of twilight. On this evening there was a perfect mix of conditions. Still water reflecting the sky below, delicately broken pack ice, and a distant wind whipping up the snow on the mountains made for an idyllic landscape. For more photos and writing from my travels, follow along @MichaelGeorge. #antarctica #antarcticpeninsula #icebergs #iceberg #glacier",49786,2023-03-05,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334161232_942973610380333_8598762580508159807_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5n3kHgQZ3zQAX9sWHDw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA1MTkwNjMyNDkzMDQ0NDM3Nw%3D%3D.2-ccb7-5&oh=00_AfCEBMlyS_WsG72MxY3-yiJp-DaPU9R5c4DgRAh2LnMixw&oe=64164B3A&_nc_sid=6136e7,imagenpreubaC12-1.jpg,"Photo by National Geographic Travel on March 05, 2023. May be an image of mountain, nature and arctic.",12,17,"['#antarctica', '#antarcticpeninsula', '#icebergs', '#iceberg', '#glacier']",0,1,0,0,0,0,1,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @jodymacdonaldphoto | The first thing I noticed when I arrived in Rajasthan was the color. The place is alive with a kaleidoscope of hues and unimaginable beauty at every turn. As a photographer I found it overwhelming. But as the days go by, I quickly realized that the people here hold the real beauty. In vibrant, intricately embroidered clothes and with infectious smiles and incredible hospitality, they left an impression I will not soon forget. Follow me @jodymacdonaldphoto to see more images from my travels around the world. #india #rajasthan #travel",26353,2023-03-04,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/329276605_1254766708783076_501518031114177373_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Ymx8JngOwysAX-u8j54&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA1MTE4MTU0NDM1MDUwOTc3OQ%3D%3D.2-ccb7-5&oh=00_AfDVkq-oAjhhgxVs78KIeWEgZ9xXCakpMsINoFlklA29Xg&oe=641770C2&_nc_sid=6136e7,imagenpreubaC13-1.jpg,"Photo by National Geographic Travel on March 04, 2023. May be an image of 1 person and outdoors.",13,17,"['#india', '#rajasthan', '#travel']",1,0,0,0,1,0,0,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @francescolastrucci | Near the town of Yangshuo, I climbed to the top of Moon Hill at sunrise to get a view of the peaks emerging like ghosts from the early morning mist. The province of Guangxi is another China—that of an ancient Chinese print, that of the thousands of foggy, cloud-submerged karst peaks emerging from the rivers and the plain, all covered by an intense green.

Over the centuries the dreamlike landscape has inspired generations of artists and has become so iconic that it has been reproduced even on the Chinese 20 yuan banknote.

Follow me @francescolastrucci for more places, daily life, and stories around the world. #china #mountains #landscape",43310,2023-03-04,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/333116296_5679615542164261_564932174928246689_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GItIntYvC_QAX8U4rNK&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA1MDY5ODM0MzA0NzU5NzI5NA%3D%3D.2-ccb7-5&oh=00_AfAq8SLN1hKiK5kOzgLI1dKpVPc-o4LsDkh0lGLxdLG4Pg&oe=64172641&_nc_sid=6136e7,imagenpreubaC14-1.jpg,"Photo by National Geographic Travel on March 03, 2023. May be an image of mountain and nature.",14,1,"['#china', '#mountains', '#landscape']",0,1,0,0,1,0,0,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @nicholesobecki | I’ve always admired the geometric patterns of Islamic art, the aesthetic quality of repeating and interlaced shapes elegantly spilling out. Qasr Al Watan, Abu Dhabi's Palace of the Nation, was built to pay homage to Arabian heritage and design. The lavish building remains a working presidential palace, used to welcome foreign leaders, but also open to public tours since 2019. This mirrored installation in the Great Hall of the palace broke up the neat, patterned space, both amplifying and disrupting its formal artistry. Here, Mohamed Hijari looks through a window of the display—an unexpected encounter that remakes the famed hall into a fresh kaleidoscope of color and shape. The perfection of the palace’s original design was lost, but something else was gained. | Abu Dhabi welcomes you. It is a cultural destination that embraces creativity and exchange, inspiring your curiosity. @visitabudhabi and connect with what matters to you. #InAbuDhabi",12630,2023-03-03,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/334435170_209778911602791_2580190715990329150_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=jtxbI8bsRVYAX8UJ_nU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA1MDQzNzYyMzkyNzM2MjE0MA%3D%3D.2-ccb7-5&oh=00_AfA_KbmedT6BsFjXAsWrPywYueQSet_oke6aYjjp0v8I0Q&oe=6415C31B&_nc_sid=6136e7,imagenpreubaC15-1.jpg,"Photo by National Geographic Travel on March 03, 2023. May be art of 1 person.",15,16,['#InAbuDhabi'],1,0,0,0,1,0,0,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @katieorlinsky | Flying over the Alaska Range during the 2016 Iditarod. The Iditarod Trail Sled Dog Race is a thousand-mile (1,600-kilometer) journey held every March across the Alaskan wilderness from Anchorage to Nome. The race is the most popular sporting event in Alaska and one of the toughest races known to man.",32445,2023-03-02,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/333914395_878418190078196_7054387724119912183_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=b8hVBtXRlMcAX8Q6Wji&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0OTgyMjU5ODI2ODE0MDUwOA%3D%3D.2-ccb7-5&oh=00_AfAI3QBZbmKlowaJ8_Kk8EyujzgMqAdSnRRygLZCXDMauQ&oe=6417613C&_nc_sid=6136e7,imagenpreubaC16-1.jpg,"Photo by National Geographic Travel on March 02, 2023. May be an image of nature.",16,20,[],0,1,0,0,0,0,1,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @taylorglenn | A brilliant full moon sets behind Grand Teton just as the morning alpenglow illuminates the peak. It requires a bit of preparation to make this image, and it’s wonderful when everything aligns for it to happen. These early winter mornings create the most dramatic hues, which makes suffering in the cold to get the shot worth the effort. Follow @taylorglenn for more from Wyoming and beyond. #GrandTetonNationalPark #Wyoming",129001,2023-03-01,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/333642213_937183080962409_836272452824975158_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=g8dg8rV4IWsAX-JNi32&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0OTAwNzIwNzA4MTkwNTg0OQ%3D%3D.2-ccb7-5&oh=00_AfC9eNFYSDw8SyWO7uw_JoBvZ8cu18rmqx8maNforAf_QQ&oe=64162D8A&_nc_sid=6136e7,imagenpreubaC17-1.jpg,"Photo by National Geographic Travel on March 01, 2023. May be an image of mountain, nature and sky.",17,17,"['#GrandTetonNationalPark', '#Wyoming']",0,1,0,0,0,0,1,0
natgeotravel,National Geographic Travel,"It’s a big world. Explore it through the lens of our photographers.
on.natgeo.com/natgeotravel
natgeoexpeditions, natgeotv, natgeoadventure y 8 más siguen esta cuenta",27850.0,46500000,99,"Photo by @BabakTafreshi | When I created The World at Night (@twanight) project in 2007 with an international team of night-sky photographers, one of our main aims was to protect the last remaining natural night skies by using photos and stories to communicate the value of this essential part of our nature. This is one of those places: La Palma, Canary Islands, where the night sky is protected by law. The locals appreciate this preserved heritage that has made their island an icon and astrotourism destination. Here, the Milky Way’s bright core stands above seaside salt production ponds in a 20-second exposure. See more night-sky wonders @BabakTafreshi. #darkskies #twanight #canaryislands #astrotourism",47315,2023-02-28,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/333363613_936796820678121_1686722198010747015_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=FRANajKPrkkAX86ymFl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0ODI4MzcxMDUyODk1NDEyNg%3D%3D.2-ccb7-5&oh=00_AfBASwy52smhdA4WE6WiVKPczVXK17EAO3-jy4jBW4zstg&oe=6416B9BA&_nc_sid=6136e7,imagenpreubaC18-1.jpg,"Photo by National Geographic Travel on February 28, 2023. May be an image of sky.",18,17,"['#darkskies', '#twanight', '#canaryislands', '#astrotourism']",0,0,0,0,1,0,0,0
